,index,Source,Info Category,COUNTRY,TIME,PRODUCT,EFFICIENCY,FOSSILFUEL,HGENCELL,NUCLEAR,OTHERPANDS,OTHERTECH,RENEWABLE,TOTAL,UNALLOC
1922,1922,IEA,Energy Budget,FINLAND,2016,RDDUSD,"124,696,000.0","4,484,000.0",,"19,183,000.0","14,020,000.0","23,319,000.0","40,271,000.0","225,975,000.0",
1928,1928,IEA,Energy Budget,FINLAND,2017,RDDUSD,"126,453,000.0","6,346,000.0",,"41,378,000.0","16,322,000.0","18,986,000.0","45,481,000.0","254,967,000.0",
1934,1934,IEA,Energy Budget,FINLAND,2018,RDDUSD,"111,588,000.0","4,648,000.0",,"24,769,000.0","12,546,000.0","18,867,000.0","48,357,000.0","220,776,000.0",
1940,1940,IEA,Energy Budget,FINLAND,2019,RDDUSD,"104,514,000.0","3,054,000.0",,"25,041,000.0","11,304,000.0","11,798,000.0","24,697,000.0","180,407,000.0",
1946,1946,IEA,Energy Budget,FINLAND,2020,RDDUSD,"84,851,000.0","1,847,000.0",,"24,894,000.0","17,046,000.0","14,288,000.0","21,246,000.0","164,170,000.0",
1952,1952,IEA,Energy Budget,FINLAND,2021,RDDUSD,"83,420,000.0","979,000.0","2,178,000.0","20,511,000.0","13,770,000.0","8,920,000.0","25,501,000.0","155,279,000.0",
1958,1958,IEA,Energy Budget,FRANCE,1978,RDDUSD,,,,"906,769,000.0",,,,,
1964,1964,IEA,Energy Budget,FRANCE,1979,RDDUSD,,,,"1,000,222,000.0",,,,,
1970,1970,IEA,Energy Budget,FRANCE,1980,RDDUSD,,,,"1,009,001,000.0",,,,,
1976,1976,IEA,Energy Budget,FRANCE,1981,RDDUSD,,,,"1,022,304,000.0",,,,,
1982,1982,IEA,Energy Budget,FRANCE,1982,RDDUSD,,,,"1,012,754,000.0",,,,,
1988,1988,IEA,Energy Budget,FRANCE,1983,RDDUSD,,,,"1,011,033,000.0",,,,,
1994,1994,IEA,Energy Budget,FRANCE,1984,RDDUSD,,,,"1,037,467,000.0000001",,,,,
2000,2000,IEA,Energy Budget,FRANCE,1985,RDDUSD,"35,120,000.0","81,915,000.0",,"1,055,079,999.9999999",,,"40,691,000.0","1,212,807,000.0",
2006,2006,IEA,Energy Budget,FRANCE,1986,RDDUSD,"31,483,000.0","77,077,000.0",,"916,715,000.0",,,"29,471,000.0","1,054,744,999.9999999",
2012,2012,IEA,Energy Budget,FRANCE,1987,RDDUSD,"23,015,000.0","68,048,000.0",,"875,787,000.0",,,"17,124,000.0","983,972,000.0",
2018,2018,IEA,Energy Budget,FRANCE,1988,RDDUSD,"20,637,000.0","66,916,000.0",,"776,771,000.0",,,"13,116,000.0","877,440,000.0",
2024,2024,IEA,Energy Budget,FRANCE,1989,RDDUSD,"22,846,000.0","64,900,000.00000001",,"709,757,000.0",,,"11,241,000.0","808,742,000.0",
2030,2030,IEA,Energy Budget,FRANCE,1990,RDDUSD,"34,031,000.0","63,206,000.0",,"654,314,000.0",,,"11,705,000.0","763,257,000.0",
2036,2036,IEA,Energy Budget,FRANCE,1991,RDDUSD,"25,849,000.0","58,208,000.0",,"659,526,000.0",,,"10,754,000.0","754,336,000.0",
2042,2042,IEA,Energy Budget,FRANCE,1992,RDDUSD,"24,911,000.0","55,816,000.0",,"613,007,000.0",,,"10,462,000.0","704,196,000.0",
2048,2048,IEA,Energy Budget,FRANCE,1993,RDDUSD,"16,303,000.0","52,996,000.0",,"622,885,000.0",,,"7,676,000.0","699,860,000.0",
2054,2054,IEA,Energy Budget,FRANCE,1994,RDDUSD,"11,116,000.0","53,219,000.0",,"583,769,000.0",,,"7,252,000.0","655,357,000.0",
2060,2060,IEA,Energy Budget,FRANCE,1995,RDDUSD,"10,845,000.0","51,775,000.0",,"698,018,000.0",,,"7,207,000.0","767,842,000.0",
2066,2066,IEA,Energy Budget,FRANCE,1996,RDDUSD,"9,820,000.0","50,593,000.0",,"661,613,000.0",,,"6,806,000.0","728,832,000.0",
2072,2072,IEA,Energy Budget,FRANCE,1997,RDDUSD,"6,360,000.0","50,152,000.0",,"669,300,000.0",,,"4,194,000.0","730,007,000.0",
2078,2078,IEA,Energy Budget,FRANCE,1998,RDDUSD,"8,965,000.0","42,818,000.0",,"723,354,000.0",,,"5,646,000.0","780,785,000.0",
2084,2084,IEA,Energy Budget,FRANCE,1999,RDDUSD,"17,107,000.0","42,543,000.0",,"833,080,000.0",,,"18,458,000.0","911,189,000.0",
2090,2090,IEA,Energy Budget,FRANCE,2000,RDDUSD,"17,334,000.0","44,428,000.0",,"761,823,000.0","1,020,000.0","10,925,000.0","19,126,000.0","854,655,000.0",
2096,2096,IEA,Energy Budget,FRANCE,2001,RDDUSD,"16,842,000.0","48,242,000.0",,"523,812,000.0","2,855,000.0","12,846,000.0","25,691,000.0","630,287,000.0",
2103,2103,IEA,Energy Budget,FRANCE,2002,RDDUSD,"113,404,000.0","303,710,000.0","56,799,000.0","815,178,000.0","2,647,000.0","20,220,000.0","66,022,000.00000001","1,377,977,000.0",
2109,2109,IEA,Energy Budget,FRANCE,2003,RDDUSD,"109,067,000.0","289,356,000.0","68,025,000.0","818,840,000.0","9,227,000.0","22,741,000.0","58,178,000.0","1,375,436,000.0",
2116,2116,IEA,Energy Budget,FRANCE,2004,RDDUSD,"116,959,000.0","244,881,000.0","68,287,000.0","807,815,000.0","11,690,000.0","14,755,000.0","68,043,000.0","1,332,430,000.0",
2123,2123,IEA,Energy Budget,FRANCE,2005,RDDUSD,"130,118,000.0","231,704,000.0","135,845,000.0","777,374,000.0","6,717,000.0","12,866,000.0","90,312,000.0","1,384,939,000.0",
2130,2130,IEA,Energy Budget,FRANCE,2006,RDDUSD,"162,910,000.0","224,625,000.0","143,105,000.0","738,253,000.0","7,673,000.0","10,649,000.0","108,755,000.0","1,395,971,000.0",
2136,2136,IEA,Energy Budget,FRANCE,2007,RDDUSD,"193,873,000.0","214,056,000.0","156,653,000.0","742,801,000.0","31,267,000.0","12,451,000.0","137,914,000.0","1,489,015,000.0",
2142,2142,IEA,Energy Budget,FRANCE,2008,RDDUSD,"235,709,000.0","206,922,000.0","153,582,000.0","770,662,000.0","63,682,000.0","15,722,000.0","175,097,000.0","1,621,376,000.0",
2148,2148,IEA,Energy Budget,FRANCE,2009,RDDUSD,"283,508,000.0","259,522,000.0","133,541,000.0","748,899,000.0","82,965,000.0","23,246,000.0","280,837,000.0","1,812,517,000.0",
2155,2155,IEA,Energy Budget,FRANCE,2010,RDDUSD,"278,603,000.0","245,490,000.0","99,221,000.0","709,046,000.0","48,764,000.0","97,479,000.0","215,935,000.0","1,694,537,000.0",
2162,2162,IEA,Energy Budget,FRANCE,2011,RDDUSD,"371,592,000.0","156,299,000.0","91,391,000.0","786,438,000.0","46,956,000.0","100,802,000.0","266,142,000.0","1,819,621,000.0",
2169,2169,IEA,Energy Budget,FRANCE,2012,RDDUSD,"326,943,000.0","148,278,000.0","70,786,000.0","874,452,000.0","52,435,000.0","74,697,000.0","258,685,000.0","1,806,273,000.0",
2176,2176,IEA,Energy Budget,FRANCE,2013,RDDUSD,"286,504,000.0","152,550,000.0","85,990,000.0","874,831,000.0","68,547,000.0","99,022,000.0","297,679,000.0","1,865,125,000.0",
2183,2183,IEA,Energy Budget,FRANCE,2014,RDDUSD,"293,320,000.0","145,125,000.0","70,657,000.0","800,329,000.0","86,718,000.0","96,575,000.0","286,855,000.0","1,779,580,000.0",
2190,2190,IEA,Energy Budget,FRANCE,2015,RDDUSD,"267,999,000.00000003","137,361,000.0","62,963,000.0","767,286,000.0","85,562,000.0","82,121,000.0","284,018,000.0","1,687,307,000.0",
2197,2197,IEA,Energy Budget,FRANCE,2016,RDDUSD,"272,918,000.0","91,849,000.0","58,795,000.0","703,401,000.0","70,294,000.0","142,996,000.0","253,903,000.0","1,594,157,000.0",
2204,2204,IEA,Energy Budget,FRANCE,2017,RDDUSD,"236,908,000.0","67,596,000.0","56,531,000.0","747,808,000.0","75,644,000.0","147,739,000.0","206,552,000.0","1,538,779,000.0",
2211,2211,IEA,Energy Budget,FRANCE,2018,RDDUSD,"272,860,000.0","55,264,000.0","57,317,000.0","758,114,000.0","86,349,000.0","140,868,000.0","207,288,000.0","1,578,060,000.0",
2218,2218,IEA,Energy Budget,FRANCE,2019,RDDUSD,"229,681,000.0","44,513,000.0","60,941,000.0","846,942,000.0","80,650,000.0","128,741,999.99999999","202,424,000.0","1,593,893,000.0",
2225,2225,IEA,Energy Budget,FRANCE,2020,RDDUSD,"335,327,000.0","55,456,000.0","74,059,000.0","835,440,000.0","93,712,000.0","155,288,000.0","214,032,000.0","1,763,315,000.0",
2232,2232,IEA,Energy Budget,FRANCE,2021,RDDUSD,"267,146,000.00000003","58,281,000.0","83,287,000.0","1,041,912,000.0","151,330,000.0","148,638,000.0","224,134,000.0","1,974,727,000.0",
2238,2238,IEA,Energy Budget,GERMANY,1974,RDDUSD,"19,097,000.0","161,811,000.0",,"1,454,926,000.0",,,"1,908,000.0","1,637,746,000.0",
2244,2244,IEA,Energy Budget,GERMANY,1975,RDDUSD,"146,234,000.0","147,876,000.0",,"1,631,579,000.0",,"18,073,000.0","17,418,000.0","1,961,180,000.0",
2250,2250,IEA,Energy Budget,GERMANY,1976,RDDUSD,"109,744,000.0","160,639,000.0",,"1,595,267,000.0",,"317,000.0","30,538,000.0","1,896,505,000.0",
2256,2256,IEA,Energy Budget,GERMANY,1977,RDDUSD,"47,822,000.0","234,483,000.0",,"1,706,184,000.0","92,561,000.0","30,854,000.0","46,281,000.0","2,158,182,000.0",
2262,2262,IEA,Energy Budget,GERMANY,1978,RDDUSD,"111,514,000.0","364,265,000.0",,"1,619,449,000.0","132,074,000.00000001","22,346,000.0","78,960,000.0","2,328,610,000.0",
2268,2268,IEA,Energy Budget,GERMANY,1979,RDDUSD,"87,294,000.0","454,758,000.0",,"1,697,596,000.0","113,153,000.0","8,573,000.0","171,588,000.0","2,532,963,000.0",
2274,2274,IEA,Energy Budget,GERMANY,1980,RDDUSD,"130,066,000.0","399,682,000.0",,"1,728,795,000.0","111,098,000.0","12,195,000.0","178,842,000.0","2,560,679,000.0",
2280,2280,IEA,Energy Budget,GERMANY,1981,RDDUSD,"148,000,000.0","426,719,000.0",,"1,915,431,000.0","30,016,000.0","19,622,000.0","188,022,000.0","2,727,811,000.0",
2286,2286,IEA,Energy Budget,GERMANY,1982,RDDUSD,"97,727,000.0","419,553,000.0",,"2,647,412,000.0",,"5,084,000.0","285,241,000.0","3,455,016,000.0",
2292,2292,IEA,Energy Budget,GERMANY,1983,RDDUSD,"75,071,000.0","351,807,000.0",,"1,473,296,000.0","16,213,999.999999998","47,804,000.0","136,927,000.0","2,101,121,000.0",
2298,2298,IEA,Energy Budget,GERMANY,1984,RDDUSD,"43,913,000.0","340,712,000.0",,"1,476,811,000.0","21,780,000.0","8,358,000.000000001","166,706,000.0","2,058,281,000.0",
2304,2304,IEA,Energy Budget,GERMANY,1985,RDDUSD,"40,217,000.0","281,979,000.0",,"1,460,370,000.0","20,050,000.0","5,646,000.0","148,769,000.0","1,957,032,000.0",
2310,2310,IEA,Energy Budget,GERMANY,1986,RDDUSD,"39,732,000.0","268,189,000.00000003",,"988,945,000.0","31,697,000.0","10,379,000.0","92,855,000.0","1,431,797,000.0",
2316,2316,IEA,Energy Budget,GERMANY,1987,RDDUSD,"23,467,000.0","249,574,000.0",,"669,770,000.0","28,949,000.0",,"130,708,000.0","1,102,467,000.0",
2322,2322,IEA,Energy Budget,GERMANY,1988,RDDUSD,"30,249,000.0","206,129,000.0",,"587,601,000.0","10,804,000.0","216,000.0","139,148,000.0","974,148,000.0",
2328,2328,IEA,Energy Budget,GERMANY,1989,RDDUSD,"28,500,000.0","155,375,000.0",,"507,083,000.0","13,617,000.0","2,323,000.0","136,587,000.0","843,482,000.0",
2334,2334,IEA,Energy Budget,GERMANY,1990,RDDUSD,"27,304,000.0","144,603,000.0",,"523,802,000.0","14,317,000.0","3,170,000.0","162,192,000.0","875,389,000.0",
2340,2340,IEA,Energy Budget,GERMANY,1991,RDDUSD,"24,891,000.0","92,964,000.0",,"479,536,000.0","8,922,000.0","2,677,000.0","160,946,000.0","769,935,000.0",
2346,2346,IEA,Energy Budget,GERMANY,1992,RDDUSD,"17,537,000.0","69,129,000.0",,"331,162,000.0","6,777,000.0","7,710,000.0","169,266,000.0","601,581,000.0",
2352,2352,IEA,Energy Budget,GERMANY,1993,RDDUSD,"16,553,999.999999998","40,857,000.0",,"312,178,000.0","3,670,000.0","26,177,000.0","184,387,000.0","583,823,000.0",
2358,2358,IEA,Energy Budget,GERMANY,1994,RDDUSD,"19,067,000.0","29,834,000.0",,"265,652,000.0","4,419,000.0","27,619,000.0","122,345,000.0","468,935,000.0",
2364,2364,IEA,Energy Budget,GERMANY,1995,RDDUSD,"21,871,000.0","19,668,000.0",,"240,383,000.0","2,993,000.0","8,863,000.0","108,038,000.0","401,817,000.0",
2370,2370,IEA,Energy Budget,GERMANY,1996,RDDUSD,"31,862,000.0","5,063,000.0",,"229,183,000.0","17,450,000.0","16,047,999.999999998","134,612,000.0","434,218,000.0",
2376,2376,IEA,Energy Budget,GERMANY,1997,RDDUSD,"20,820,000.0","2,019,000.0000000002",,"221,165,000.0","30,452,000.0","13,516,000.0","105,882,000.0","393,854,000.0",
2382,2382,IEA,Energy Budget,GERMANY,1998,RDDUSD,"18,904,000.0","1,852,000.0",,"238,414,000.0","32,329,000.0","12,036,000.0","119,130,000.0","422,666,000.0",
2388,2388,IEA,Energy Budget,GERMANY,1999,RDDUSD,"17,382,000.0","14,961,000.0",,"123,289,000.0","11,581,000.0","9,965,000.0","105,083,000.0","282,261,000.0",
2394,2394,IEA,Energy Budget,GERMANY,2000,RDDUSD,"13,599,000.0","13,830,000.0",,"219,739,000.0","31,756,000.0","16,457,999.999999998","110,488,000.0","405,870,000.0",
2400,2400,IEA,Energy Budget,GERMANY,2001,RDDUSD,"35,206,000.0","26,106,000.0",,"188,857,000.0","62,207,000.0","18,796,000.0","105,169,000.0","436,341,000.0",
2406,2406,IEA,Energy Budget,GERMANY,2002,RDDUSD,"22,808,000.0","19,865,000.0",,"172,749,000.0","51,059,000.0","11,624,000.0","111,095,000.0","389,200,000.0",
2412,2412,IEA,Energy Budget,GERMANY,2003,RDDUSD,"24,978,000.0","11,618,000.0",,"202,584,000.0","48,068,000.0","160,470,000.0","100,638,000.0","548,356,000.0",
2418,2418,IEA,Energy Budget,GERMANY,2004,RDDUSD,"29,528,000.0","14,141,000.0","37,660,000.0","201,179,000.0","7,105,000.0","159,831,000.0","81,440,000.0","530,885,999.99999994",
2424,2424,IEA,Energy Budget,GERMANY,2005,RDDUSD,"26,387,000.0","16,454,000.0","31,613,000.0","196,377,000.0","3,374,000.0","155,501,000.0","130,735,000.00000001","560,442,000.0",
2430,2430,IEA,Energy Budget,GERMANY,2006,RDDUSD,"29,495,000.0","18,382,000.0","36,406,000.0","200,120,000.0","4,746,000.0","148,660,000.0","125,931,000.0","563,741,000.0",
2436,2436,IEA,Energy Budget,GERMANY,2007,RDDUSD,"34,063,000.0","28,308,000.0","43,399,000.0","198,433,000.0","4,633,000.0","143,237,000.0","128,127,000.00000001","580,198,000.0",
2442,2442,IEA,Energy Budget,GERMANY,2008,RDDUSD,"56,120,000.0","46,341,000.0","33,452,000.0","217,707,000.0","3,023,000.0","140,899,000.0","164,593,000.0","662,135,000.0",
2448,2448,IEA,Energy Budget,GERMANY,2009,RDDUSD,"138,551,000.0","43,652,000.0","32,525,000.0","290,248,000.0","25,555,000.0","32,508,000.000000004","250,215,000.0","813,254,000.0",
2454,2454,IEA,Energy Budget,GERMANY,2010,RDDUSD,"173,694,000.0","35,847,000.0","34,637,000.0","274,209,000.0","37,141,000.0","24,965,000.0","256,773,000.00000003","837,265,000.0",
2460,2460,IEA,Energy Budget,GERMANY,2011,RDDUSD,"175,757,000.0","45,398,000.0","36,961,000.0","296,181,000.0","53,031,000.0","23,347,000.0","325,837,000.0","956,510,000.0",
2466,2466,IEA,Energy Budget,GERMANY,2012,RDDUSD,"203,752,000.0","36,346,000.0","24,856,000.0","274,184,000.0","47,990,000.0","28,921,000.0","315,080,000.0","931,128,000.0",
2472,2472,IEA,Energy Budget,GERMANY,2013,RDDUSD,"236,094,000.0","42,023,000.0","34,721,000.0","280,779,000.0","88,762,000.0","32,883,000.000000004","330,965,000.0","1,046,227,000.0000001",
2478,2478,IEA,Energy Budget,GERMANY,2014,RDDUSD,"147,430,000.0","39,331,000.0","28,662,000.0","264,704,000.0","89,367,000.0","44,565,000.0","242,045,000.0","1,076,477,000.0","220,373,000.0"
2484,2484,IEA,Energy Budget,GERMANY,2015,RDDUSD,"148,315,000.0","38,899,000.0","24,619,000.0","267,052,000.00000003","109,557,000.0","50,591,000.0","258,213,000.00000003","1,133,488,000.0","236,245,000.0"
2490,2490,IEA,Energy Budget,GERMANY,2016,RDDUSD,"127,163,000.0","48,871,000.0","18,968,000.0","259,786,999.99999997","134,449,000.0","80,209,000.0","231,622,000.0","1,149,729,000.0","248,660,000.0"
2496,2496,IEA,Energy Budget,GERMANY,2017,RDDUSD,"161,196,000.0","55,774,000.0","26,580,000.0","258,541,999.99999997","164,342,000.0","78,024,000.0","286,243,000.0","1,294,173,000.0","263,471,000.0"
2502,2502,IEA,Energy Budget,GERMANY,2018,RDDUSD,"167,425,000.0","55,271,000.0","32,784,000.0","253,178,000.0","132,946,000.0","66,032,000.0","246,725,000.0","1,253,831,000.0","299,468,000.0"
2508,2508,IEA,Energy Budget,GERMANY,2019,RDDUSD,"240,593,000.0","22,783,000.0","52,683,000.0","254,423,000.0","149,497,000.0","61,872,000.0","285,842,000.0","1,336,759,000.0","269,065,000.0"
2514,2514,IEA,Energy Budget,GERMANY,2020,RDDUSD,"227,855,000.0","36,165,000.0","68,803,000.0","258,067,999.99999997","130,604,000.00000001","56,175,000.0","277,356,000.0","1,417,084,000.0","362,057,000.0"
2520,2520,IEA,Energy Budget,GERMANY,2021,RDDUSD,"232,098,000.0","36,464,000.0","173,079,000.0","153,730,000.0","141,006,000.0","96,072,000.0","307,877,000.0","1,502,601,000.0","362,276,000.0"
2526,2526,IEA,Energy Budget,GERMANY,2022,RDDUSD,"221,449,000.0","30,845,000.0","497,698,000.0","145,053,000.0","134,162,000.0","83,115,000.0","277,633,000.0","1,744,873,000.0","354,918,000.0"
2532,2532,IEA,Energy Budget,GREECE,1977,RDDUSD,,"421,000.0",,"1,404,000.0","70,000.0",,"1,369,000.0","3,264,000.0",
2538,2538,IEA,Energy Budget,GREECE,1978,RDDUSD,"123,000.0","2,437,000.0",,"3,085,000.0","93,000.0","31,000.0","1,882,000.0","7,650,000.0",
2544,2544,IEA,Energy Budget,GREECE,1979,RDDUSD,"1,386,000.0","4,493,000.0",,"3,235,000.0","154,000.0","26,000.0","5,803,000.0","15,097,000.0",
2550,2550,IEA,Energy Budget,GREECE,1980,RDDUSD,"345,000.0","17,656,000.0",,"3,639,000.0","62,615,000.0",,"22,264,000.0","106,541,000.0",
2556,2556,IEA,Energy Budget,GREECE,1981,RDDUSD,"319,000.0","20,221,000.0",,"5,595,000.0","34,864,000.0",,"27,055,000.0","88,036,000.0",
2562,2562,IEA,Energy Budget,GREECE,1982,RDDUSD,"2,102,000.0","3,521,000.0",,"3,814,000.0","1,350,000.0","2,004,000.0","7,056,000.0","19,847,000.0",
2568,2568,IEA,Energy Budget,GREECE,1983,RDDUSD,"1,581,000.0","3,670,000.0",,"3,554,000.0","1,200,000.0","1,546,000.0","6,751,000.0","18,313,000.0",
2574,2574,IEA,Energy Budget,GREECE,1984,RDDUSD,"218,000.0","6,587,000.0",,"5,925,000.0","473,000.0","38,000.0","9,464,000.0","22,705,000.0",
2580,2580,IEA,Energy Budget,GREECE,1985,RDDUSD,"724,000.0","7,562,000.0",,"6,886,000.0","517,000.0","48,000.0","14,258,000.0","29,987,000.0",
2586,2586,IEA,Energy Budget,GREECE,1986,RDDUSD,,"388,000.0",,"2,716,000.0","555,000.0","803,000.0","22,306,000.0","26,761,000.0",
2592,2592,IEA,Energy Budget,GREECE,1987,RDDUSD,"2,693,000.0","458,000.0",,"3,262,000.0","662,000.0","2,408,000.0","10,696,000.0","20,179,000.0",
2598,2598,IEA,Energy Budget,GREECE,1988,RDDUSD,"2,422,000.0","3,512,000.0",,"293,000.0","1,114,000.0","612,000.0","26,223,000.0","34,176,000.0",
2604,2604,IEA,Energy Budget,GREECE,1989,RDDUSD,"2,098,000.0","3,032,000.0",,"725,000.0","912,000.0","665,000.0","12,272,000.0","19,714,000.0",
2610,2610,IEA,Energy Budget,GREECE,1990,RDDUSD,"4,449,000.0","2,833,000.0",,"306,000.0","623,000.0","1,458,000.0","6,043,000.0","15,708,000.0",
2616,2616,IEA,Energy Budget,GREECE,1991,RDDUSD,"1,746,000.0","2,106,000.0",,"210,000.0","1,253,000.0","2,443,000.0","6,145,000.0","13,906,000.0",
2622,2622,IEA,Energy Budget,GREECE,1992,RDDUSD,"330,000.0","945,000.0",,"31,000.0","84,000.0","1,306,000.0","6,583,000.0","9,279,000.0",
2628,2628,IEA,Energy Budget,GREECE,1993,RDDUSD,"309,000.0","624,000.0",,"34,000.0","21,000.0","1,880,000.0","4,685,000.0","7,553,000.0",
2634,2634,IEA,Energy Budget,GREECE,1994,RDDUSD,"1,843,000.0","1,401,000.0",,"235,000.0","125,000.0","753,000.0","2,520,000.0","6,876,000.0",
2640,2640,IEA,Energy Budget,GREECE,1995,RDDUSD,"2,174,000.0","2,522,000.0",,"354,000.0","131,000.0","1,831,000.0","4,493,000.0","11,503,000.0",
2646,2646,IEA,Energy Budget,GREECE,1996,RDDUSD,"2,798,000.0","2,582,000.0",,"381,000.0","141,000.0","3,001,000.0","4,179,999.9999999995","13,081,000.0",
2652,2652,IEA,Energy Budget,GREECE,1997,RDDUSD,"7,024,000.0","5,366,000.0",,"317,000.0","291,000.0","1,513,000.0","8,810,000.0","23,320,000.0",
2658,2658,IEA,Energy Budget,GREECE,2000,RDDUSD,"722,000.0","635,000.0",,"1,354,000.0","3,132,000.0",,"2,583,000.0","8,426,000.0",
2664,2664,IEA,Energy Budget,GREECE,2001,RDDUSD,"753,000.0","662,000.0",,"1,411,000.0","3,271,000.0",,"3,827,000.0","9,925,000.0",
2670,2670,IEA,Energy Budget,GREECE,2002,RDDUSD,"2,017,000.0","706,000.0",,"1,504,000.0","3,481,000.0",,"4,506,000.0","12,213,000.0",
2676,2676,IEA,Energy Budget,GREECE,2005,RDDUSD,"2,533,000.0","760,000.0",,"13,000.0","2,787,000.0","3,420,000.0","7,347,000.0","16,860,000.0",
2682,2682,IEA,Energy Budget,GREECE,2006,RDDUSD,"2,081,000.0","1,346,000.0",,"122,000.0","2,570,000.0","2,937,000.0","8,323,000.0","17,379,000.0",
2688,2688,IEA,Energy Budget,GREECE,2007,RDDUSD,,,,,,,,"17,274,000.0",
2694,2694,IEA,Energy Budget,GREECE,2008,RDDUSD,,,,,,,,"18,430,000.0",
2700,2700,IEA,Energy Budget,GREECE,2009,RDDUSD,,,,,,,,"17,437,000.0",
2706,2706,IEA,Energy Budget,GREECE,2010,RDDUSD,"671,000.0","8,000.0","669,000.0",,"828,000.0","3,199,000.0","2,676,000.0","8,050,000.000000001",
2712,2712,IEA,Energy Budget,GREECE,2011,RDDUSD,"1,201,000.0","766,000.0","564,000.0",,"305,000.0","1,729,000.0","2,328,000.0","6,893,000.0",
2718,2718,IEA,Energy Budget,HUNGARY,1995,RDDUSD,,,,,,,"641,000.0",,
2724,2724,IEA,Energy Budget,HUNGARY,1996,RDDUSD,,,,,,,"124,000.0",,
2730,2730,IEA,Energy Budget,HUNGARY,1998,RDDUSD,"16,000.0","3,000.0",,"323,000.0","266,000.0","399,000.0","43,000.0",,
2736,2736,IEA,Energy Budget,HUNGARY,1999,RDDUSD,,"64,000.0",,"577,000.0","21,000.0",,"24,000.0",,
2742,2742,IEA,Energy Budget,HUNGARY,2000,RDDUSD,"1,422,000.0","737,000.0",,"1,417,000.0",,,"672,000.0","4,249,000.0",
2748,2748,IEA,Energy Budget,HUNGARY,2001,RDDUSD,"210,000.0","574,000.0",,"1,387,000.0",,,"1,512,000.0","3,684,000.0",
2754,2754,IEA,Energy Budget,HUNGARY,2002,RDDUSD,"272,000.0","531,000.0",,"1,387,000.0",,,"2,585,000.0","4,775,000.0",
2760,2760,IEA,Energy Budget,HUNGARY,2003,RDDUSD,,"287,000.0",,"1,556,000.0","127,000.0","99,000.0","1,885,000.0","3,955,000.0",
2766,2766,IEA,Energy Budget,HUNGARY,2004,RDDUSD,,"273,000.0",,"560,000.0",,,"3,705,000.0","4,538,000.0",
2772,2772,IEA,Energy Budget,HUNGARY,2005,RDDUSD,"43,215,000.0","532,000.0",,"545,000.0",,,"4,686,000.0","48,979,000.0",
2778,2778,IEA,Energy Budget,HUNGARY,2006,RDDUSD,"53,603,000.0","616,000.0",,"526,000.0",,"41,000.0","5,317,000.0","60,103,000.0",
2784,2784,IEA,Energy Budget,HUNGARY,2007,RDDUSD,"69,713,000.0","682,000.0",,"499,000.0",,"49,000.0","5,675,000.0","76,618,000.0",
2790,2790,IEA,Energy Budget,HUNGARY,2008,RDDUSD,"102,261,000.0","651,000.0",,"476,000.0",,"46,000.0","5,415,000.0","108,850,000.0",
2796,2796,IEA,Energy Budget,HUNGARY,2009,RDDUSD,"97,890,000.0","714,000.0",,"468,000.0",,"45,000.0","5,643,000.0","104,760,000.0",
2802,2802,IEA,Energy Budget,HUNGARY,2010,RDDUSD,"99,632,000.0","740,000.0",,"457,000.0",,"44,000.0","5,504,000.0","106,376,000.0",
2808,2808,IEA,Energy Budget,HUNGARY,2011,RDDUSD,"102,869,000.0","726,000.0",,"470,000.0",,"51,000.0","5,400,000.0","109,515,000.0",
2814,2814,IEA,Energy Budget,HUNGARY,2012,RDDUSD,"98,318,000.0","705,000.0",,"498,000.0",,"54,000.0","5,040,000.0","104,615,000.0",
2820,2820,IEA,Energy Budget,HUNGARY,2013,RDDUSD,"44,000.0","14,000.0","65,000.0","156,000.0","374,000.0","10,197,000.0","687,000.0","11,537,000.0",
2826,2826,IEA,Energy Budget,HUNGARY,2014,RDDUSD,"2,991,000.0",,,"6,000.0","29,000.0","4,232,000.0","915,000.0","8,180,999.999999999","8,000.0"
2832,2832,IEA,Energy Budget,HUNGARY,2015,RDDUSD,"4,058,000.0",,"8,000.0","126,000.0","598,000.0","5,004,000.0","1,282,000.0","11,075,000.0",
2838,2838,IEA,Energy Budget,HUNGARY,2016,RDDUSD,"4,581,000.0","30,000.0",,"871,000.0","1,980,000.0","19,933,000.0","3,925,000.0","31,320,000.0",
2844,2844,IEA,Energy Budget,HUNGARY,2017,RDDUSD,"49,159,000.0","908,000.0","643,000.0",,"8,000,999.999999999",,"16,014,000.0","74,725,000.0",
2850,2850,IEA,Energy Budget,HUNGARY,2018,RDDUSD,"7,508,000.0","265,000.0","729,000.0",,"1,820,000.0",,"3,685,000.0","14,008,000.0",
2856,2856,IEA,Energy Budget,HUNGARY,2019,RDDUSD,"4,568,000.0",,"1,554,000.0","16,000.0","604,000.0",,"7,000.0","6,749,000.0",
2862,2862,IEA,Energy Budget,HUNGARY,2020,RDDUSD,"7,269,000.0",,"2,000.0","466,000.0","7,871,000.0",,"1,782,000.0","17,389,000.0",
2869,2869,IEA,Energy Budget,HUNGARY,2021,RDDUSD,"21,932,000.0","666,000.0","5,288,000.0","25,000.0","26,801,000.0","72,000.0","12,008,000.0","66,790,000.00000001",
2875,2875,IEA,Energy Budget,IRELAND,1974,RDDUSD,,"1,175,000.0",,,"2,637,000.0","288,000.0",,"4,099,999.9999999995",
